Ticker,Weight
WAT,0.0
WATT,0.0
WBA,0.0
WBA.1,0.0
WBMD,0.0
WBS,0.0
WCC,0.0
WCG,0.0
WCIC,0.0
WD,0.0
WDAY,0.0
WDC,0.0
WDC.1,0.0
WDR,0.0
WEB,0.0
WEB.1,0.0
WEC,0.0
WEN,0.0
WEN.1,0.0
WERN,0.0
WEX,0.0
WFC,0.0
WFM,0.0
WGL,0.0
WHR,0.0
WING,0.0
WIX,0.0
WIX.1,0.0
WLK,0.0
WLL,0.0
WM,0.0
WMB,0.0
WMGI,0.0
WMT,0.0
WNC,0.0
WNR,0.0
WOOF,0.0
WOR,0.0
WPX,0.0
WR,0.0
WRB,0.0
WRI,0.0
WRK,0.0
WSM,0.0
WTR,0.0
WTW,0.0
WU,0.0
WWAV,0.0
WWE,0.0
WWW,0.0
WY,0.0
WYN,0.0
WYNN,0.0
X,0.0
XEC,0.0
XEL,0.0
XL,0.0
XLNX,0.0
XLRN,0.0
XOM,0.0
XON,0.0
XPO,0.0
XRAY,0.0
XXIA,0.0
XYL,0.0
YELP,0.0
YHOO,0.0
YRCW,0.0
YUM,0.0
Z,0.0
ZAYO,0.0
ZBH,0.0
ZEN,0.0
ZG,0.0
ZG.1,0.0
ZION,0.0
ZLTQ,0.0
ZOES,0.0
ZTS,0.0
ZUMZ,0.0
ZYNE,0.2000000004731286
