Ticker,Weight
ALL,0
ALKS,0
ALK,0
ALJ,0
ALGT,0
ALGN,0
ALEX,0
ALE,0
ALDR,0
ALB,0
AL,0
AKRX,0
AKR,0
AKAO,0
AKAM,0
AJRD,0
AJG,0
AIZ,0
AIV,0
AIT,0
AIRM,0
AIR,0
AIMT,0
AIG,0
AI,0
AHP,0
AHL,0
AHH,0
AGX,0
AGR,0
AGO,0
AGNC,0
AGN,0
AGIO,0
AGCO,0
AFSI,0
AFL,0
AFG,0
AFAM,0
AF,0
AET,0
AES,0
AERI,0
AEP,0
AEO,0
AEL,0
AEIS,0
AEGN,0
AEE,0
ADTN,0
ADSK,0
ADS,0
ADRO,0
ADP,0
ADNT,0
ADMS,0
ADM,0
ADI,0
ADC,0
ADBE,0
ACXM,0
ACRS,0
ACOR,0
ACN,0
ACM,0
ACLS,0
ACIW,0
ACIA,0
ACHC,0
ACGL,0
ACET,0
ACCO,0
ACC,0
ACAD,0
ABY,0
ABT,0
ABMD,0
ABM,0
ABG,0
ABCO,0
ABCB,0
ABC,0
ABBV,0
ABAX,0
AAWW,0
AAT,0
AAPL,0
AAP,0
AAON,0
AAOI,0
AAN,0
AAL,0
AA,0
A,0
PBI,-0.0011318023
PTCT,-0.003763895
ATHN,-0.0038280349
VIVO,-0.0089160247
TPX,-0.0113247318
LPG,-0.0263722646
MJN,-0.0325547065
ACAT,-0.0389891741
OPB,-0.047107218
HBI,-0.0497347007
MAT,-0.0518437532
ESPR,-0.1030806113
CRR,-0.12129787
