-1.1696840937,1.6003,0.6239045888,-0.3310302311,DDD
-1.2547904737,1.0996,1.227269463,-0.3225282778,DDS
-0.1640308723,0.5739,-0.1891868045,-1.3372650959,DEA
-1.5525897639,1.3081,1.6060954135,-0.4322016568,DECK
0.6199545188,0.9659,1.646414467,-0.9009191719,DENN
-0.715201963,0.7152,0.958877266,-0.8888900655,DEPO
0.7544198151,1.141,-0.6502337171,1.3708619124,DFS
0.1640308723,0.8623,-1.857522379,0.9674215661,DGX
0.2306463238,0.884,0.2442025464,-1.4355676626,DHIL
-0.584067633,0.9334,-1.786891764,1.7737856862,DHR
0.9082709805,1.1559,1.0202501038,-0.6905986564,DIOD
0.3470471226,1.0244,-1.7361943565,2.2468179939,DIS
-0.1447506985,1.1233,0.1864523635,1.093022984,DISCA
-0.1172988509,1.0962,-0.1266091785,1.093022984,DISCK
1.6723133896,1.6097,0.30840966,-0.5820138648,DK
-0.5712045112,1.3389,-0.4499685485,1.1774550375,DLPH
-1.3235042242,1.218,0.6271718037,-1.3572390965,DLTH
-0.2083419257,0.8067,0.7497982784,0.3854651538,DNKN
-0.6068146249,1.1199,1.4133383261,-0.2469714333,DNOW
-0.4322208729,1.5438,1.1053114651,-0.1891868045,DO
0.1420009419,1.1699,-0.1293178986,-0.1320275679,DORM
-0.1392522586,1.1685,-1.4742760224,0.9090115077,DOV
-0.0353886746,0.9208,-0.8691222304,1.8728199829,DOW
-0.5744113592,0.9383,-0.9934892288,0.6905986564,DOX
-3.2673024022,1.3133,-0.5567381847,-0.9461904682,DPLO
-0.6600385379,0.8515,-1.0618203355,0.7008655525,DRE
-0.0872027986,1.2318,-0.8574230105,-0.2138631147,DRH
-1.0972551773,1.1126,-1.3210185568,0.1946599543,DST
-1.8368478746,0.7335,0.4028873707,-0.4145701665,DSW
-0.6566583025,0.5326,-0.0134335673,1.7009075804,DUK
1.4439559836,1.3302,0.4233694598,-0.2831481969,DV
-0.3644438426,0.8395,-0.0645239284,0.958877266,DVA
0.7763067966,-0.033,-1.9048005518,0.9978997479,DVMT
-2.179211488,1.204,0.1483066718,0.5851992946,DXCM
-1.148373685,0.7298,-0.0968700646,-0.2442025464,EAT
1.1805412451,1.8949,-0.9674215661,-1.0857284665,ECPG
-0.8443391531,3.115,2.9463547368,-0.9631406267,EDIT
-0.2615057741,0.7671,-1.3572390965,-0.3481068845,EE
1.363774855,1.0427,0.0752968047,-1.0293342902,EFSC
0.4532343201,1.021,-0.2345260211,-0.2719795706,EGBN
-0.0462843601,1.2007,0.9130800751,-0.6206440204,EGHT
0.0735504767,1.4717,1.1406411333,-0.7713247438,EGL
1.4137423433,1.1366,-1.0339083897,-0.7321216519,EIG
-1.3847668237,0.8619,-0.6109015821,1.4133383261,EL
0,1.2936,0.7749472223,-0.7077513571,ELF
-1.4675124711,0.9651,1.3708619124,0.0591403752,ELLI
0.1502535182,1.0278,-0.4708781393,-1.689602822,EMCI
0.4412027364,1.1301,-0.9847256652,0.8613096466,EMN
1.706323405,0.74,-3.2709651014,0.5287211139,ENH
0.3068498603,1.3231,-1.2742570086,0.1401624767,ENS
2.3562961071,1.4349,0.2028806794,-1.9048005518,ENTA
-1.0583360127,1.2381,-0.3739153313,-0.4351531965,ENV
-0.6232561963,1.1329,-0.2831481969,0.3395561802,EPC
2.179211488,1.6838,0.9978997479,-1.2988428776,EPZM
-0.5175426334,0.7264,-1.0665532218,0.235907017,EQC
-0.4173278047,0.7127,-0.5947914985,1.3572390965,EQIX
-0.0981362486,0.7922,-1.3051134085,1.2622479135,EQR
0.1861407083,1.3504,-0.5072145497,-1.2215840806,ESND
0.6035460447,1.0867,-0.6239045888,0.123901387,ESNT
1.0535830937,2.218,2.2144871743,-1.857522379,ESPR
-0.6100897009,0.8225,-0.5256339681,0.1130790985,ESRT
-0.6804812615,0.9168,-1.0202501038,1.5868783777,ESRX
-0.1282678271,1.2277,1.1614847983,-1.5774856751,ETM
-0.435210919,1.2022,-0.9212629047,1.4431373659,ETN
-0.8250597377,0.6965,0.0322451789,0.9504024015,ETR
0,2.1785,0.6635681095,-2.319565096,EVBG
-0.4562524272,0.9231,-2.6736675134,-0.1374498363,EVER
-2.4543209883,1.076,1.324239954,-0.5947914985,EVH
-1.6401345279,0.863,-1.3438636038,1.1510004579,EW
-1.9159253927,1.0799,0.6837943458,-0.2608447688,EXAS
-0.1118197331,0.6125,-0.2691927612,1.4507906771,EXC
0.6532855534,1.0799,-0.2166127069,0.3970666285,EXP
-0.2784418711,0.8151,-1.7009075804,0.7822228784,EXPD
0.4143603718,1.0727,-0.9978997479,-0.5442334814,EXPO
-1.3707051658,1.0607,1.2742570086,-1.038504224,EXPR
2.5837949588,1.6603,1.1937313698,-0.7785798985,EXTN
0.2671425702,1.6291,0.3367114844,-1.5591069833,FARO
-0.1310124327,0.9834,-1.3505211485,1.0023297646,FAST
-0.6166595857,1.0775,-1.1458054252,2.5882568509,FB
-0.8174334231,0.8719,1.8281695079,-0.4829189739,FBC
-1.2488323902,1.1137,-0.083382132,0.4919956752,FCE/A
0.9544656451,1.2563,0.3055933884,0.3225282778,FCNCA
1.4362792014,2.3239,0.7008655525,1.17209839,FCX
0.3731834088,1.1632,-1.1562267414,1.6785099564,FDX
1.048853857,1.7108,1.7361943565,-0.3395561802,FET
0.791106836,1.2342,-0.6602235269,0.0161204942,FFIN
0.3211458161,0.6901,0.8420041371,-2.104099426,FFWM
1.3501073789,1.1568,-0.2552895583,0.3595476696,FHN
